txn_id,initiator_key,sender_fullname,acct_a,val_c,acct_b,receiver_name,so_tien,loai_tien_te,loai_giao_dich,kenh_giao_dich,trang_thai,notify_ref,ip_addr,device_fingerprint,geo_label,receiver_phone,phi_giao_dich,created_at,batch_id
TXN-646166,074365056296,Đỗ Phương Quân,7288756511175420,0363966511,473571865261447,Bùi Thanh Hà,500000,VND,Rút tiền,ATM,Đang xử lý,do.phuong.quan394@protonmail.com,93.227.191.57,efe83dcdb0ae37f696c7e6cd53ba6bf7,Kiên Giang,0386744156,0,2023-03-15,BATCH-8804
TXN-706769,067398409496,Huỳnh Thanh Tâm,7353757110,0392654865,5863755933805868,Trần Bảo Yến,5000000,VND,Mua sắm online,ATM,Đang xử lý,huynh.thanh.tam866@gmail.com,85.145.82.234,b5ca7fcdb6b895db7ba6c2cb2db8be7d,Ninh Bình,0935968306,2000,2023-04-02,BATCH-4414
TXN-794966,064002568119,Lê Quốc Tâm,5747089223,0907422914,1718173174377722,Vũ Thị Nam,200000,VND,Thanh toán hóa đơn,POS,Chờ xác nhận,le.quoc.tam24@hotmail.com,55.87.9.199,83e2f5b1cdeacf1be7cd875e0f9ff104,Thái Nguyên,0328971185,2000,2023-10-04,BATCH-7620
TXN-179598,052091743972,Lý Phương Bình,9979714664250308,0349690694,6203860874130700,Bùi Đức Sơn,50000,VND,Rút tiền,Internet Banking,Thất bại,ly.phuong.binh363@yahoo.com,58.29.114.215,6590134d3ea2ad9a3a8be0fdb5d9a1d0,Kiên Giang,0589141098,1000,2022-12-27,BATCH-7527
TXN-452058,017062992701,Đặng Thị An,69617999760344,0909497340,9309755735285912,Hồ Trung Thảo,50000,VND,Nạp tiền,Internet Banking,Thành công,dang.thi.an988@protonmail.com,3.89.141.94,0ddef5fbbdfbd3843b60e0e06be77b96,Quảng Ninh,0328538942,5000,2023-10-28,BATCH-3358
TXN-242658,052398409805,Hoàng Đức Nga,97437210971,0596506302,668798072,Dương Thành Dũng,100000,VND,Rút tiền,Mobile Banking,Đang xử lý,hoang.duc.nga111@outlook.com,67.2.232.195,dfb8ded88c2e3cf4d49265acde27bfba,Ninh Bình,0361387864,0,2022-03-24,BATCH-4973
TXN-167987,036067735375,Dương Trung Tuấn,7493215121,0837566228,5464171411931482,Phan Ngọc Xuân,2000000,VND,Thanh toán hóa đơn,POS,Chờ xác nhận,duong.trung.tuan104@protonmail.com,194.148.251.166,13f2afd67ff66e5eeffde83b18c14bc5,Hà Nội,0583603339,1000,2024-09-24,BATCH-9225
TXN-179273,031362722503,Phạm Anh Toàn,789635802,0903369243,96725063396,Đặng Thị An,5000000,VND,Thanh toán hóa đơn,ATM,Đang xử lý,pham.anh.toan91@yahoo.com,224.168.149.1,6edecff3dc6f14ef65cd8cb0de7de5c3,Bình Dương,0972187081,1000,2022-08-24,BATCH-8927
TXN-965337,070277828758,Trần Xuân Dũng,89247260121,0324786339,394504166935,Hồ Xuân Sơn,200000,VND,Nạp tiền,POS,Chờ xác nhận,tran.xuan.dung232@hotmail.com,13.175.212.152,38389aa7c8685e602d3433435b9e3dad,Thừa Thiên Huế,0771474404,2000,2022-12-23,BATCH-8802
TXN-455945,049366405937,Phan Thùy Hùng,828080578,0563072040,1302074793457,Dương Thị Long,200000,VND,Mua sắm online,Quầy giao dịch,Đang xử lý,phan.thuy.hung660@yahoo.com,139.238.72.60,d14288c11c83fe59fc5bc8a4da3eeacb,Thái Nguyên,0325955220,5000,2023-06-04,BATCH-2351
TXN-723357,074397237814,Phạm Anh Nga,701870644,0863219252,2722465571207,Phạm Bảo Bình,100000,VND,Thanh toán thẻ,ATM,Chờ xác nhận,pham.anh.nga366@yahoo.com,20.103.121.54,dffca55ee0cd25d9fbc06309da60b6ca,Bắc Ninh,0568113360,5000,2024-02-06,BATCH-8335
TXN-927131,070374247081,Dương Thành Thảo,13124364197385,0377955748,88467185679472,Đỗ Thanh Dũng,2000000,VND,Mua sắm online,POS,Chờ xác nhận,duong.thanh.thao690@hotmail.com,157.239.180.25,03b2ae85ad1cfedc08bd7adacd3bf0fc,Cần Thơ,0359944946,5000,2022-12-24,BATCH-5650
TXN-260567,064395880332,Bùi Bảo Linh,90800631278,0358363111,1866028425,Vũ Thị Xuân,1000000,VND,Thanh toán hóa đơn,POS,Đang xử lý,bui.bao.linh667@protonmail.com,104.93.118.192,b9f7ac0dcc2a3d6e8d59b9336badb1e5,Thái Nguyên,0831053703,0,2023-06-17,BATCH-8481
TXN-794980,048181689551,Phan Văn Sơn,9405259212067,0983386891,7898695273286,Đỗ Thị Thảo,20000000,VND,Thanh toán hóa đơn,ATM,Thất bại,phan.van.son995@hotmail.com,148.153.58.196,a7f4ebce5dff09b8571b67cb1a5ebdc4,Thừa Thiên Huế,0831406824,10000,2022-06-24,BATCH-3081
TXN-711077,087070435521,Huỳnh Quốc Uyên,732270154,0914837309,625773576590,Đặng Bảo Tâm,50000,VND,Rút tiền,ATM,Chờ xác nhận,huynh.quoc.uyen65@yahoo.com,92.14.25.86,da0b149947aa7cace60c8eafc69abeef,Bắc Ninh,0848006591,0,2023-07-25,BATCH-8159
TXN-822213,011060060321,Dương Ngọc Lan,440846059683,0824287865,428156237992,Phan Minh Nam,50000,VND,Rút tiền,POS,Thành công,duong.ngoc.lan731@gmail.com,110.19.12.231,c9a0e2dff9ca593f71a357fe1eadfaf6,Đà Nẵng,0831246537,1000,2024-03-10,BATCH-2665
TXN-416121,092002789479,Vũ Thùy Yến,589598592177,0827340899,121418543575,Trần Quốc Giang,20000000,VND,Chuyển khoản,Mobile Banking,Thất bại,vu.thuy.yen3@yahoo.com,77.133.210.17,890ceab47a5c925ea0abcff42c4760f0,Thanh Hóa,0817446670,1000,2023-10-06,BATCH-3565
TXN-752340,054173292576,Đỗ Ngọc Bình,65045506531,0826526591,11506679927504,Phan Thị An,5000000,VND,Chuyển khoản,Quầy giao dịch,Thất bại,do.ngoc.binh835@outlook.com,239.125.142.40,1bf9e89fbb021abc67c3d8b55b5d4eda,Ninh Bình,0797542228,10000,2023-06-14,BATCH-9336
TXN-346343,026185509485,Hoàng Minh Nga,927179590842877,0989460449,7772440364,Ngô Phương Nam,500000,VND,Chuyển khoản,Internet Banking,Thành công,hoang.minh.nga331@outlook.com,8.119.249.153,2d18f54cef7d828a7bdedace391fc3ad,Kiên Giang,0706433640,1000,2022-12-29,BATCH-1401
TXN-875658,033262703312,Lê Văn Tâm,0385056703160295,0965372597,40399864003,Đặng Minh Uyên,1000000,VND,Thanh toán thẻ,Mobile Banking,Thất bại,le.van.tam153@protonmail.com,239.105.72.79,1f8b96b0a79ae54d2c681eda5c05494f,Đà Nẵng,0322506326,10000,2024-12-17,BATCH-3007
TXN-447813,001294117538,Phan Xuân Nam,4546166559966607,0356616483,489547555,Ngô Thành Tâm,100000000,VND,Thanh toán hóa đơn,POS,Chờ xác nhận,phan.xuan.nam194@yahoo.com,25.158.82.201,0eacd5eca2fb6d0d1badefea1fcbafdc,Đà Nẵng,0391175260,5000,2023-10-14,BATCH-7226
TXN-159318,044098959616,Đỗ Hữu Sơn,416680718083,0334329393,9732396506,Lê Thùy Lan,500000,VND,Chuyển khoản,ATM,Thành công,do.huu.son114@gmail.com,85.82.124.214,a1cd62dcbe2a86ab27b4085bcb331d1a,TP. Hồ Chí Minh,0769490716,5000,2022-08-17,BATCH-9719
TXN-174832,056296015496,Nguyễn Phương Giang,391130954225298,0985993878,70822423758416,Nguyễn Thị Quân,5000000,VND,Thanh toán hóa đơn,ATM,Đang xử lý,nguyen.phuong.giang955@hotmail.com,241.107.138.162,e73e73a1fb93726e877cf0d657be0c62,Hà Nội,0882819316,1000,2022-10-21,BATCH-4809
TXN-731378,019099800577,Nguyễn Đức Dũng,1553949116,0348512706,5010302707046,Phan Minh Hùng,100000000,VND,Nạp tiền,Internet Banking,Chờ xác nhận,nguyen.duc.dung124@gmail.com,224.163.225.93,a53aa530ec68c1fcf580347a9fefba8d,Bình Dương,0569215113,2000,2023-07-24,BATCH-3586
TXN-583194,006061798822,Lê Anh Sơn,5045973895961473,0882785277,2859311675368,Huỳnh Quốc Xuân,100000000,VND,Rút tiền,Internet Banking,Đang xử lý,le.anh.son428@hotmail.com,95.37.87.174,dccda0e3e0b4c148f2cc5886d38e01cb,Hưng Yên,0965711775,1000,2024-09-17,BATCH-8480
TXN-799615,052288439208,Nguyễn Xuân Long,8155169029610,0569199965,82546158022,Hoàng Văn Nga,5000000,VND,Rút tiền,POS,Thành công,nguyen.xuan.long185@outlook.com,141.184.236.159,e065b209fd3c58f1a8cf9d9ae6a4852f,Hưng Yên,0903120096,10000,2022-02-01,BATCH-4421
TXN-371672,077396998693,Hồ Xuân Uyên,82348851136670,0781569321,8032871490689860,Hồ Quốc Phúc,5000000,VND,Thanh toán hóa đơn,Mobile Banking,Đang xử lý,ho.xuan.uyen817@gmail.com,16.37.205.146,a9d952b0f8f6ec9f95e68ab9cf00aa42,Hà Nội,0833310739,2000,2023-08-01,BATCH-2094
TXN-916737,011077248033,Bùi Trung Long,4302130412509,0384867461,927076134992,Bùi Thanh Tâm,200000,VND,Mua sắm online,Quầy giao dịch,Thất bại,bui.trung.long791@yahoo.com,35.160.40.142,b2a3b4ce59e132ef95be360cd6b32e2a,An Giang,0587312643,2000,2024-12-01,BATCH-7868
TXN-710215,094392419722,Hoàng Bảo An,481471772847038,0903266533,01890750479,Ngô Minh Long,1000000,VND,Thanh toán hóa đơn,Internet Banking,Thất bại,hoang.bao.an439@yahoo.com,60.94.13.8,aedccdc4cbbc224abc7aeabead7df3ed,Hà Nội,0761142609,10000,2023-11-12,BATCH-9667
TXN-593278,002065968871,Trần Thanh An,72968013368,0928784413,2949402350,Hoàng Phương Yến,1000000,VND,Mua sắm online,POS,Thất bại,tran.thanh.an453@protonmail.com,182.21.13.211,c44baee1786e2bec4dd454a9b8d193be,Bình Dương,0862910935,10000,2024-08-12,BATCH-9681
TXN-824055,087175017731,Bùi Thanh Phúc,1004172579926399,0849629096,8611031879,Lý Đức Tuấn,1000000,VND,Thanh toán hóa đơn,Internet Banking,Chờ xác nhận,bui.thanh.phuc695@gmail.com,231.110.156.224,707ea1d3306c86a8de01c2a812a00c45,Nghệ An,0842036148,5000,2023-02-03,BATCH-4157
TXN-291156,001171118271,Đỗ Hữu Dũng,82350747235,0974842649,92990515907,Ngô Bảo Quân,5000000,VND,Rút tiền,Mobile Banking,Chờ xác nhận,do.huu.dung985@protonmail.com,210.248.245.72,bfae58dcf8dbaacbd3ba370bbbdff48e,Đà Nẵng,0927031210,5000,2022-05-24,BATCH-6425
TXN-260315,014097823272,Dương Văn Phúc,6446694652474,0563314292,03493331521,Ngô Xuân Xuân,1000000,VND,Thanh toán hóa đơn,Quầy giao dịch,Thành công,duong.van.phuc255@protonmail.com,230.237.1.240,e2289fa45c374f85a1f5290dbbe8485d,Quảng Ninh,0885139480,1000,2024-04-04,BATCH-2327
TXN-416217,045288667174,Lê Thùy Mai,253263512517997,0594982949,659871157,Phan Xuân Linh,500000,VND,Nạp tiền,Quầy giao dịch,Chờ xác nhận,le.thuy.mai975@hotmail.com,182.102.222.187,ed10407065ddebb8cbb7a069a0e3909b,TP. Hồ Chí Minh,0906058776,10000,2024-05-22,BATCH-1506
TXN-807132,036301645087,Đặng Trung Quân,074579980851319,0767440239,2618197304712513,Bùi Văn Xuân,50000,VND,Thanh toán hóa đơn,Quầy giao dịch,Thất bại,dang.trung.quan216@outlook.com,118.178.218.105,cdbabc37ed0bda55fc2e4deac7e25b6a,TP. Hồ Chí Minh,0767287043,10000,2023-06-02,BATCH-7065
TXN-542621,082302199893,Đỗ Phương Tâm,258623126,0929871810,114596918,Hồ Minh An,200000,VND,Thanh toán thẻ,Internet Banking,Đang xử lý,do.phuong.tam471@yahoo.com,73.154.185.218,562fdf6da1df53a8169842a4cd3cc927,Kiên Giang,0866609845,2000,2023-02-20,BATCH-8696
TXN-332640,051277687771,Vũ Thành Nga,572693795931402,0836005478,01794405755,Phạm Đức Sơn,100000000,VND,Chuyển khoản,Mobile Banking,Thất bại,vu.thanh.nga156@protonmail.com,115.224.203.201,d37bf2c520613d9e736dec97ce4aa3a1,Thái Nguyên,0328032433,10000,2023-07-20,BATCH-4199
TXN-816704,036199975913,Lý Đức Bình,175156695,0843194598,838672177,Đỗ Văn Thảo,50000,VND,Thanh toán hóa đơn,POS,Thất bại,ly.duc.binh862@yahoo.com,195.152.120.43,d3aed4bbbfe9cdfbfe3698cbd79f3a48,An Giang,0971421363,10000,2022-05-09,BATCH-1744
TXN-654739,015282430540,Ngô Hữu Xuân,518322659,0357890169,704671426015692,Hồ Ngọc Bình,200000,VND,Nạp tiền,POS,Thất bại,ngo.huu.xuan864@hotmail.com,11.237.207.223,f042cb2a393aa60dc8befb5a92bbbc25,Bắc Ninh,0977064073,1000,2024-10-27,BATCH-5678
TXN-271712,074271966924,Huỳnh Bảo An,6193935667,0356624543,98988141903464,Đặng Thanh Hùng,100000000,VND,Thanh toán hóa đơn,ATM,Thất bại,huynh.bao.an569@hotmail.com,193.64.25.122,0b59d6bec9b52d08f1e1f27ffddef7fd,Hải Dương,0796250383,10000,2023-01-27,BATCH-1418
TXN-884429,077385107147,Phạm Trung Tuấn,9249225453435540,0827496333,1302031111,Trần Đức Bình,50000,VND,Thanh toán thẻ,Internet Banking,Chờ xác nhận,pham.trung.tuan834@outlook.com,114.37.184.49,a594722cf56dce71da31ded9a9b8ffd3,Quảng Ninh,0334763754,2000,2024-08-14,BATCH-1911
TXN-708835,040302657222,Lê Phương Châu,041863895575,0321834974,001866572923,Trần Minh Châu,1000000,VND,Rút tiền,Internet Banking,Thất bại,le.phuong.chau826@yahoo.com,104.146.6.89,daffb4b5fab9d17e3accf8f6e59f8ef8,Nghệ An,0366310850,0,2022-11-20,BATCH-6195
TXN-707282,068360227395,Vũ Phương Hùng,21222076887997,0894714173,5863878077,Nguyễn Văn Thảo,2000000,VND,Nạp tiền,ATM,Thất bại,vu.phuong.hung489@hotmail.com,124.57.226.116,2a23fafa20e7175f0ca18234c7d41dac,Bắc Ninh,0974687143,0,2023-11-25,BATCH-6205
TXN-948933,049071328398,Phạm Anh Xuân,615215655,0976377818,6167025576899830,Lý Thanh Thảo,200000,VND,Mua sắm online,POS,Đang xử lý,pham.anh.xuan274@yahoo.com,107.92.163.94,81cb5e2e9b0f9fe766a0844757ebb4dd,Kiên Giang,0848743048,1000,2022-12-16,BATCH-9015
TXN-485490,084194627673,Hồ Thanh Việt,984564408506182,0964233747,354370592,Đỗ Ngọc Bình,100000000,VND,Thanh toán hóa đơn,Quầy giao dịch,Thành công,ho.thanh.viet270@gmail.com,164.149.247.110,8acde30dce7eb864a481248dcdfea8af,Cần Thơ,0785039201,10000,2022-10-18,BATCH-6328
TXN-403731,017086708481,Phan Hữu Lan,66693587083023,0845333351,9487350916532,Vũ Hữu Bình,50000000,VND,Thanh toán thẻ,Internet Banking,Thất bại,phan.huu.lan907@gmail.com,1.155.99.224,0ea5e77adbc0e4d9bc3f3bd427d54759,Hưng Yên,0989640519,0,2023-06-25,BATCH-3781
TXN-597372,012292748870,Phan Thị Việt,716925938065267,0762274635,50979124648,Hoàng Quốc Hà,500000,VND,Rút tiền,Mobile Banking,Chờ xác nhận,phan.thi.viet854@protonmail.com,48.38.19.232,1cae1f2de73f06d4c2a52cdacf69debd,Bình Dương,0944887035,0,2024-12-05,BATCH-5373
TXN-144639,008102718634,Lê Bảo Quân,8461455465,0861070876,34681793326317,Hồ Phương Dũng,50000000,VND,Chuyển khoản,ATM,Thành công,le.bao.quan296@protonmail.com,111.158.139.10,579993dc6dd5ffba1fd3df54a3e7dbf7,Quảng Ninh,0364282437,10000,2023-03-04,BATCH-2062
TXN-389074,067178411252,Trần Bảo Phúc,57016250587,0943701755,0402412979736,Hồ Trung Sơn,200000,VND,Thanh toán thẻ,Quầy giao dịch,Đang xử lý,tran.bao.phuc986@gmail.com,106.131.193.100,aff1ebc3efff7e1fa392a8aabbedef81,Thái Nguyên,0971792291,5000,2022-10-03,BATCH-9997
TXN-279486,092382354132,Bùi Hữu Dũng,3207950588884,0826285959,18193663175,Dương Văn Dũng,100000000,VND,Rút tiền,POS,Đang xử lý,bui.huu.dung73@protonmail.com,156.198.73.233,ec0c0edd02da4e98ef4274a13c28d4e7,Ninh Bình,0393454053,1000,2023-09-01,BATCH-5646
TXN-167674,002267266151,Dương Xuân An,934563234604,0353551947,61393185010883,Phạm Anh Nam,20000000,VND,Mua sắm online,Mobile Banking,Thất bại,duong.xuan.an521@gmail.com,241.51.207.251,7cc90ceb4fc53ece1ba56f4892ea15f2,Bắc Ninh,0905378232,10000,2022-08-06,BATCH-9314
TXN-636486,017193091845,Vũ Văn Châu,7520366071,0387393644,436684929688,Dương Phương Tâm,1000000,VND,Chuyển khoản,Mobile Banking,Đang xử lý,vu.van.chau864@yahoo.com,73.147.242.131,bcb6df5f0adb4d9168995461ede6fc30,Thanh Hóa,0908750337,0,2022-11-22,BATCH-3996
TXN-271500,056391763354,Ngô Thanh Bình,0828499636244,0773121329,984912902680,Ngô Minh Mai,2000000,VND,Rút tiền,Internet Banking,Thành công,ngo.thanh.binh413@gmail.com,130.195.75.90,1ccc392c7e9c11ef6fa926341eb4c92f,An Giang,0594895428,1000,2024-12-27,BATCH-7224
TXN-993001,008269950604,Huỳnh Thành Tuấn,6587883617,0939365068,519913931495706,Dương Đức Phúc,50000,VND,Rút tiền,Quầy giao dịch,Đang xử lý,huynh.thanh.tuan286@gmail.com,57.203.188.141,00b3be0b7cc7cd347d0b550547fce13e,Hà Nội,0397143284,5000,2022-01-08,BATCH-2813
TXN-439165,093302718953,Huỳnh Hữu Lan,0308743918225,0777751768,637185260831,Bùi Thành Dũng,100000,VND,Thanh toán hóa đơn,Quầy giao dịch,Chờ xác nhận,huynh.huu.lan412@hotmail.com,142.198.96.24,dac11a8ceecb0aede1eff5e0f64a9a24,Bình Dương,0973695903,2000,2022-03-11,BATCH-5891
TXN-234243,062275739137,Phạm Hữu Bình,277357598200347,0398588024,889209246791,Phạm Văn An,50000000,VND,Rút tiền,ATM,Thành công,pham.huu.binh836@outlook.com,131.67.92.175,5ca1facdb2e7cc3cf8f7a0dada1c506d,Kiên Giang,0338202688,10000,2024-12-14,BATCH-8486
TXN-945171,086082794009,Hoàng Thành Châu,198633298,0343227326,349719444804969,Trần Hữu Xuân,500000,VND,Mua sắm online,Internet Banking,Chờ xác nhận,hoang.thanh.chau813@hotmail.com,21.154.73.97,34a57cbedb2b2579bca3cdf202cfbd2c,Hưng Yên,0593327085,5000,2022-03-08,BATCH-1946
TXN-204777,046389475659,Phạm Hữu Giang,2500792732116478,0918512560,9027884853800569,Hoàng Văn Bình,50000000,VND,Chuyển khoản,POS,Thất bại,pham.huu.giang921@protonmail.com,88.1.148.193,1cfaea3bdebc4fcfe1b30d6d7b6d788d,Bắc Ninh,0814366942,10000,2024-01-04,BATCH-7851
TXN-879171,093000608314,Hồ Minh Châu,676245224,0835255738,6434703710433,Hoàng Phương Hà,20000000,VND,Nạp tiền,Mobile Banking,Thành công,ho.minh.chau74@protonmail.com,128.138.13.156,129fe508bfc7cacd93ea10dc9b9cf1a2,Nghệ An,0383720279,5000,2023-04-15,BATCH-4613
TXN-874685,010393082653,Hoàng Thị Mai,88678610209121,0966227082,7612181515,Bùi Quốc Lan,200000,VND,Rút tiền,Mobile Banking,Chờ xác nhận,hoang.thi.mai72@gmail.com,48.233.239.190,25bbd90ff9094defb8cacc92bf80cdf7,Hưng Yên,0771497775,2000,2024-10-08,BATCH-6115
TXN-833697,045292359384,Hoàng Thanh Mai,7031143614,0394883439,806426530385647,Huỳnh Ngọc Phúc,5000000,VND,Rút tiền,ATM,Thất bại,hoang.thanh.mai955@yahoo.com,198.119.95.173,d7d032c3b70af6bdac0d7fdfb5ca1e2d,Quảng Ninh,0583589382,1000,2023-08-27,BATCH-1030
TXN-819400,070394743780,Vũ Bảo Việt,833055197031,0942293331,6151550812463,Bùi Trung Dũng,10000000,VND,Chuyển khoản,Quầy giao dịch,Thất bại,vu.bao.viet786@hotmail.com,135.48.77.139,c43d39bdaa1f5172aee132e0ed2fcab3,Đồng Nai,0352122767,1000,2022-12-10,BATCH-6904
TXN-643157,046083058795,Đặng Thùy Toàn,19274261945,0324697014,5605513515085,Bùi Thành Mai,5000000,VND,Mua sắm online,ATM,Chờ xác nhận,dang.thuy.toan191@gmail.com,19.235.250.168,2e83cfea9fefdfbb937e1ff56d47b015,Bình Dương,0387377963,5000,2022-09-08,BATCH-5275
TXN-957923,031167272706,Bùi Thành Linh,5396426705945142,0334907142,40448961152947,Hồ Thành Nam,50000,VND,Thanh toán hóa đơn,POS,Đang xử lý,bui.thanh.linh160@gmail.com,88.200.106.143,e6b428acff5b78ecafb9bcb3dfb3f64e,Thái Nguyên,0851506718,1000,2022-03-09,BATCH-2091
TXN-574811,025393918207,Đặng Trung An,498547990381,0339160051,996664928424,Hoàng Anh An,2000000,VND,Mua sắm online,ATM,Thất bại,dang.trung.an874@hotmail.com,252.213.51.5,b4c0a3f0de97bc6b5ffe5ac066d8aa39,Hải Dương,0902695158,10000,2022-03-07,BATCH-8761
TXN-345468,068161139090,Phạm Trung Tuấn,9403643900397287,0329886395,555148224779922,Phạm Minh Phúc,10000000,VND,Rút tiền,Mobile Banking,Chờ xác nhận,pham.trung.tuan12@yahoo.com,222.253.75.108,c6cfbdac65bbaddaab5aaa8e4b5a2c3d,Bắc Ninh,0366735099,10000,2024-05-24,BATCH-3231
TXN-988416,083200772621,Lê Hữu Nga,4914422462042163,0989245687,986673443966364,Đặng Văn Hà,2000000,VND,Thanh toán thẻ,ATM,Đang xử lý,le.huu.nga513@hotmail.com,215.129.87.54,dd2955e2b5c858cd635dbc6e94a2cea4,Hải Dương,0977778484,2000,2022-05-20,BATCH-3085
TXN-531184,091266931750,Phạm Bảo Phúc,984394388190255,0988549600,32050488828069,Huỳnh Anh Xuân,10000000,VND,Nạp tiền,Internet Banking,Thành công,pham.bao.phuc930@outlook.com,193.147.204.45,ebd52afa96abd0227bbf58ad2df5df6b,Thừa Thiên Huế,0359042776,1000,2024-03-08,BATCH-2923
TXN-735554,056064996094,Phạm Phương Nga,868179677687980,0844090745,38401754691488,Trần Văn Mai,2000000,VND,Mua sắm online,POS,Thất bại,pham.phuong.nga769@protonmail.com,119.114.192.242,f518aebcfaca0b252acdd440cbeb54de,Quảng Ninh,0971177939,0,2023-12-14,BATCH-9494
TXN-828703,054192200297,Vũ Ngọc Tuấn,739895465211343,0707378805,12319009672,Hồ Anh Nam,50000,VND,Nạp tiền,POS,Đang xử lý,vu.ngoc.tuan450@hotmail.com,182.166.95.154,78edb014afeb4d0fa525a0c64adf051d,An Giang,0887196638,5000,2024-12-14,BATCH-1136
TXN-958438,022263779361,Huỳnh Minh Nam,8574233220787317,0829212848,8061888614711,Nguyễn Xuân Sơn,1000000,VND,Nạp tiền,Mobile Banking,Đang xử lý,huynh.minh.nam615@gmail.com,183.216.177.53,fe9c5d1caed0b2c0f6e9581d1b2c1299,Thanh Hóa,0321097733,10000,2022-01-06,BATCH-7060
TXN-346374,014300068235,Lý Ngọc Long,5707529266,0329409981,004144230229867,Phan Minh Xuân,2000000,VND,Thanh toán thẻ,Quầy giao dịch,Chờ xác nhận,ly.ngoc.long829@yahoo.com,120.202.139.151,d2baff7c0bc442f962fec8df616c6d37,Đồng Nai,0391954832,1000,2023-08-04,BATCH-7472
TXN-868356,011079297690,Dương Anh Quân,285752594,0389690205,73113114676848,Hồ Thanh Linh,200000,VND,Mua sắm online,Quầy giao dịch,Thất bại,duong.anh.quan617@protonmail.com,248.217.96.14,a9ad9fe30b5a16d1ea35f0d617b0f89d,TP. Hồ Chí Minh,0362683503,10000,2024-12-14,BATCH-8250
TXN-257516,045270966821,Dương Xuân Tâm,099597530,0936783286,7531431902615092,Dương Trung Linh,20000000,VND,Thanh toán hóa đơn,Quầy giao dịch,Thất bại,duong.xuan.tam188@yahoo.com,36.158.176.232,3e23cbdcca29f9bfce6eeba1d4da2ae8,Bắc Ninh,0893514392,10000,2023-07-06,BATCH-4038
TXN-690960,008397269083,Ngô Xuân Quân,882828172349573,0771753413,530710155282480,Đặng Thanh Việt,500000,VND,Rút tiền,POS,Thành công,ngo.xuan.quan935@hotmail.com,137.26.133.88,f3d0ebcf0caefbdaf255fccb0b1a1af7,Thanh Hóa,0565853410,1000,2022-09-04,BATCH-3365
TXN-920397,008161127072,Phạm Phương Tuấn,517959736557,0844130780,54797684213887,Đặng Thị Châu,20000000,VND,Thanh toán thẻ,Internet Banking,Thành công,pham.phuong.tuan24@protonmail.com,96.5.122.251,7a95e0eb6e07f9faf0acddadcfaf4cf6,TP. Hồ Chí Minh,0347916514,5000,2024-10-24,BATCH-2294
