emp_id,so_cccd,ho_ten_nv,d_entry,sdt_ca_nhan,personal_email,work_email,res_data,phong_ban,chuc_vu,m_val,stk_ngan_hang,ten_ngan_hang,t_code,ins_num,ngay_vao_lam,loai_hop_dong,noi_lam_viec,manager_id,created_at
EMP-976446,096071828126,Trần Minh Giang,1971-09-27,0987080666,tran.minh.giang341@yahoo.com,tran.minh.giang@vingroup.net,"177 Hoàng Văn Thụ, Phường Nghi Hải, TX. Cửa Lò, Nghệ An",Vận hành,Phó giám đốc,13000000,41173277687,VietinBank,096071828126,3075611578,2022-04-21,Chính thức,Thái Nguyên,EMP-546313,2024-11-18
EMP-369154,027362935681,Trần Quốc Hà,1962-10-05,0941128949,tran.quoc.ha531@hotmail.com,tran.quoc.ha@viettel.com.vn,"142 Trường Chinh, Phường Lam Sơn, TP. Hưng Yên, Hưng Yên",Tài chính - Kế toán,Phó phòng,42000000,6959040506835249,MB Bank,027362935681,5041942098,2023-04-13,Thử việc,Nghệ An,EMP-990118,2024-03-20
EMP-635961,045072864376,Dương Văn Dũng,1972-01-19,0923100471,duong.van.dung677@outlook.com,duong.van.dung@vingroup.net,"456 Lý Thường Kiệt, Xã Hoằng Hà, Huyện Hoằng Hóa, Thanh Hóa",Kỹ thuật,Trưởng nhóm,36000000,3195805153149352,VietinBank,045072864376,7296337005,2016-11-28,Thời vụ,Bắc Ninh,EMP-445666,2022-03-08
EMP-123307,079071982027,Nguyễn Phương Quân,1971-06-13,0948843586,nguyen.phuong.quan419@protonmail.com,nguyen.phuong.quan@viettel.com.vn,"397 Lý Thường Kiệt, Phường Ngọc Trạo, TP. Thanh Hóa, Thanh Hóa",Marketing,Chuyên viên,9500000,4746780342,Techcombank,079071982027,6797138076,2022-04-07,Thử việc,Cần Thơ,EMP-823678,2024-03-03
EMP-354649,062362000391,Ngô Ngọc Nam,1962-08-28,0324808806,ngo.ngoc.nam890@hotmail.com,ngo.ngoc.nam@techcombank.com.vn,"62 Trường Chinh, Phường Vĩnh Ninh, TP. Huế, Thừa Thiên Huế",Mua hàng,Phó giám đốc,24000000,164304888381,VPBank,062362000391,7312145930,2023-03-19,Thử việc,Hải Phòng,EMP-925305,2022-01-27
EMP-391295,045297764527,Dương Bảo Hà,1997-12-27,0914748267,duong.bao.ha155@yahoo.com,duong.bao.ha@vingroup.net,"205 Lê Văn Sỹ, Phường An Thới, TP. Phú Quốc, Kiên Giang",Mua hàng,Trưởng phòng,25500000,993427050,BIDV,045297764527,4012731540,2021-12-06,Chính thức,Cần Thơ,EMP-784112,2022-04-20
EMP-433648,068263567992,Bùi Thành An,1963-01-24,0827799414,bui.thanh.an465@yahoo.com,bui.thanh.an@vnpt.vn,"495 Trần Phú, Phường Châu Khê, TP. Từ Sơn, Bắc Ninh",Chăm sóc khách hàng,Trưởng nhóm,23500000,75387118115,MB Bank,068263567992,3868827426,2024-03-12,Cộng tác viên,Quảng Ninh,EMP-677364,2022-07-07
EMP-722651,083274663525,Vũ Ngọc Lan,1974-02-06,0829548201,vu.ngoc.lan754@outlook.com,vu.ngoc.lan@fpt.com.vn,"154 Lê Văn Sỹ, Phường Tân Hiệp, TP. Biên Hòa, Đồng Nai",Kinh doanh,Nhân viên,43500000,01467290133788,Techcombank,083274663525,6855281509,2020-02-13,Cộng tác viên,Thừa Thiên Huế,EMP-960725,2023-04-09
EMP-431967,008160095269,Đỗ Ngọc Mai,1960-12-18,0591302895,do.ngoc.mai162@protonmail.com,do.ngoc.mai@techcombank.com.vn,"329 Hai Bà Trưng, Thị trấn An Dương, Huyện An Dương, Hải Phòng",Tài chính - Kế toán,Phó giám đốc,11000000,926457430197,Agribank,008160095269,7012661581,2021-02-04,Thời vụ,Hải Phòng,EMP-628778,2023-11-02
EMP-478804,017180277491,Trần Thành Hà,1980-07-21,0399395998,tran.thanh.ha21@hotmail.com,tran.thanh.ha@techcombank.com.vn,"317 Hoàng Diệu, Xã An Đồng, Huyện An Dương, Hải Phòng",Chăm sóc khách hàng,Phó phòng,4000000,0032402348,TPBank,017180277491,6130888575,2014-09-03,Chính thức,Cần Thơ,EMP-408394,2024-02-23
EMP-654994,058268796750,Huỳnh Ngọc Phúc,1968-02-01,0705231263,huynh.ngoc.phuc795@protonmail.com,huynh.ngoc.phuc@masan.com.vn,"312 Tô Hiến Thành, Phường An Phú, Huyện Thuận An, Bình Dương",Vận hành,Phó phòng,29500000,4196993273390,Vietcombank,058268796750,4551693320,2017-04-24,Cộng tác viên,Bắc Ninh,EMP-899069,2023-01-25
EMP-778952,075180716846,Lý Bảo Lan,1980-05-03,0945798914,ly.bao.lan487@outlook.com,ly.bao.lan@fpt.com.vn,"32 Lý Thường Kiệt, Phường Nam Sơn, TP. Tam Điệp, Ninh Bình",Tài chính - Kế toán,Chuyên viên,6500000,936040213,VPBank,075180716846,1356272947,2011-11-19,Thời vụ,Đà Nẵng,EMP-850119,2022-03-21
EMP-612941,070196367831,Phan Xuân Sơn,1996-03-20,0363641953,phan.xuan.son99@hotmail.com,phan.xuan.son@vnpt.vn,"91 Điện Biên Phủ, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",Chăm sóc khách hàng,Chuyên viên,2500000,544833221486982,BIDV,070196367831,7363356840,2019-07-07,Cộng tác viên,Bắc Ninh,EMP-902518,2023-02-08
EMP-301778,087295653096,Lý Đức Tâm,1995-12-15,0945399209,ly.duc.tam589@yahoo.com,ly.duc.tam@fpt.com.vn,"233 Nam Kỳ Khởi Nghĩa, Phường Nam Đồng, Quận Đống Đa, Hà Nội",Marketing,Trưởng nhóm,12500000,6401935693,Techcombank,087295653096,5508691438,2016-01-12,Cộng tác viên,Hải Phòng,EMP-387235,2024-01-18
EMP-516819,095361631902,Lê Thị Tâm,1961-11-17,0867110488,le.thi.tam768@outlook.com,le.thi.tam@techcombank.com.vn,"316 Điện Biên Phủ, Phường Đông Ngàn, TP. Từ Sơn, Bắc Ninh",Chăm sóc khách hàng,Giám đốc,22000000,4141128460568283,Sacombank,095361631902,4641222734,2023-09-15,Thử việc,Quảng Ninh,EMP-440474,2022-04-28
EMP-449483,008365716911,Vũ Phương Quân,1965-04-23,0566577129,vu.phuong.quan984@hotmail.com,vu.phuong.quan@vingroup.net,"211 Trần Phú, Phường Ba Đình, TP. Thanh Hóa, Thanh Hóa",Kinh doanh,Nhân viên,8500000,21489038345,ACB,008365716911,5357700048,2012-03-22,Chính thức,Bình Dương,EMP-530477,2024-06-09
EMP-436811,027397866083,Trần Đức Châu,1997-06-08,0769527310,tran.duc.chau499@outlook.com,tran.duc.chau@techcombank.com.vn,"394 Nam Kỳ Khởi Nghĩa, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Mua hàng,Nhân viên,18000000,39014315272,ACB,027397866083,7757021464,2018-12-21,Chính thức,Hà Nội,EMP-496052,2024-06-17
EMP-631065,019367626245,Đặng Thị Uyên,1967-02-05,0972519408,dang.thi.uyen979@hotmail.com,dang.thi.uyen@techcombank.com.vn,"495 Cách Mạng Tháng 8, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",Công nghệ thông tin,Giám đốc,43500000,75914775025,VPBank,019367626245,9151316507,2014-06-11,Thử việc,Thừa Thiên Huế,EMP-233514,2022-07-26
EMP-856823,087072388016,Trần Thành Xuân,1972-07-22,0387922815,tran.thanh.xuan947@protonmail.com,tran.thanh.xuan@fpt.com.vn,"333 Nguyễn Văn Cừ, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",Vận hành,Chuyên viên,41000000,768438030730,Techcombank,087072388016,6324470260,2020-05-25,Thử việc,TP. Hồ Chí Minh,EMP-772124,2022-01-28
EMP-577633,012164153518,Ngô Thanh Linh,1964-06-13,0979575685,ngo.thanh.linh23@outlook.com,ngo.thanh.linh@fpt.com.vn,"335 Hai Bà Trưng, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",Pháp lý,Nhân viên,42000000,45439812330,Sacombank,012164153518,8246057335,2024-08-31,Cộng tác viên,Bình Dương,EMP-973523,2022-10-12
EMP-228760,056192072902,Nguyễn Quốc Châu,1992-09-14,0786257187,nguyen.quoc.chau805@gmail.com,nguyen.quoc.chau@viettel.com.vn,"191 Lê Văn Sỹ, Xã Sông Trầu, Huyện Trảng Bom, Đồng Nai",Vận hành,Trưởng phòng,43500000,269722246865,ACB,056192072902,6842522738,2016-02-26,Thời vụ,Đồng Nai,EMP-937603,2024-06-13
EMP-833040,037377532947,Vũ Phương Tuấn,1977-05-12,0815848158,vu.phuong.tuan57@yahoo.com,vu.phuong.tuan@mbbank.com.vn,"121 Đinh Tiên Hoàng, Phường Thanh Bình, TP. Ninh Bình, Ninh Bình",Kinh doanh,Trưởng phòng,29500000,769790511038,BIDV,037377532947,8211962261,2021-06-29,Chính thức,Thái Nguyên,EMP-244705,2024-12-25
EMP-346266,086202958596,Huỳnh Phương Nga,2002-06-23,0384873282,huynh.phuong.nga974@outlook.com,huynh.phuong.nga@viettel.com.vn,"115 Tô Hiến Thành, Phường Tân Định, Quận 1, TP. Hồ Chí Minh",Pháp lý,Giám đốc,37500000,2042136821,TPBank,086202958596,4484614568,2018-04-10,Thử việc,Nghệ An,EMP-486809,2023-10-23
EMP-705087,083161261966,Đặng Xuân Tuấn,1961-01-17,0826243804,dang.xuan.tuan561@yahoo.com,dang.xuan.tuan@techcombank.com.vn,"158 Nguyễn Huệ, Phường Nghi Hải, TX. Cửa Lò, Nghệ An",Kỹ thuật,Nhân viên,4000000,406837346705969,TPBank,083161261966,1126636799,2022-05-15,Chính thức,An Giang,EMP-921376,2022-04-13
EMP-872676,033399745779,Phạm Thị Nga,1999-02-10,0862990408,pham.thi.nga597@yahoo.com,pham.thi.nga@vnpt.vn,"43 Lý Thường Kiệt, Phường Bảo Vinh, TP. Long Khánh, Đồng Nai",Marketing,Giám đốc,6500000,92175312080,VPBank,033399745779,8392954267,2022-09-11,Thử việc,Kiên Giang,EMP-216773,2024-12-14
EMP-797341,012061786215,Hoàng Xuân Bình,1961-08-15,0847344991,hoang.xuan.binh966@gmail.com,hoang.xuan.binh@viettel.com.vn,"56 Lê Lợi, Phường Đồng Kỵ, TP. Từ Sơn, Bắc Ninh",Nhân sự,Phó giám đốc,35000000,960485789633,Vietcombank,012061786215,8285112804,2017-01-30,Thử việc,Đà Nẵng,EMP-708356,2023-04-24
EMP-149423,015191065924,Bùi Văn Lan,1991-08-29,0321571899,bui.van.lan863@protonmail.com,bui.van.lan@vnpt.vn,"127 Hoàng Diệu, Phường Tân Hiệp, TP. Biên Hòa, Đồng Nai",Kỹ thuật,Phó giám đốc,2500000,6312661481,ACB,015191065924,6491723912,2021-01-02,Thời vụ,Thừa Thiên Huế,EMP-467378,2024-10-06
EMP-310858,048260014336,Hồ Anh Bình,1960-11-29,0799160530,ho.anh.binh691@yahoo.com,ho.anh.binh@vnpt.vn,"35 Trường Chinh, Phường Quảng Tiến, TP. Sầm Sơn, Thanh Hóa",Pháp lý,Thực tập sinh,20000000,4569142951,Sacombank,048260014336,6094453714,2020-11-23,Thử việc,An Giang,EMP-752357,2024-06-17
EMP-489793,006395788888,Đỗ Ngọc Xuân,1995-04-15,0378971700,do.ngoc.xuan815@gmail.com,do.ngoc.xuan@vingroup.net,"150 Trường Chinh, Xã Hương Xuân, TX. Hương Trà, Thừa Thiên Huế",Pháp lý,Trưởng phòng,21000000,539219142803110,MB Bank,006395788888,7880724486,2015-01-11,Thử việc,Hà Nội,EMP-506424,2022-03-25
EMP-824443,095195510194,Nguyễn Phương Toàn,1995-03-02,0363178942,nguyen.phuong.toan629@hotmail.com,nguyen.phuong.toan@viettel.com.vn,"392 Lý Thường Kiệt, Phường Hòa Khánh Bắc, Quận Liên Chiểu, Đà Nẵng",Tài chính - Kế toán,Trưởng nhóm,11500000,1715991867653,TPBank,095195510194,1906005231,2015-06-27,Chính thức,Cần Thơ,EMP-955116,2023-03-31
EMP-505799,080070335859,Bùi Quốc Hùng,1970-02-16,0586021474,bui.quoc.hung42@protonmail.com,bui.quoc.hung@mbbank.com.vn,"16 Nguyễn Văn Cừ, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Nhân sự,Trưởng phòng,4500000,975383448,BIDV,080070335859,2442424864,2023-08-08,Thời vụ,Thanh Hóa,EMP-454055,2024-08-29
EMP-489285,036268921726,Trần Thị Nga,1968-02-29,0965485433,tran.thi.nga787@hotmail.com,tran.thi.nga@vingroup.net,"286 Lê Văn Sỹ, Phường Ngọc Trạo, TP. Thanh Hóa, Thanh Hóa",Nhân sự,Phó giám đốc,37000000,6845266097335190,VPBank,036268921726,3220753217,2012-12-06,Thử việc,Thái Nguyên,EMP-961285,2023-01-14
EMP-522606,001386656402,Ngô Anh Tuấn,1986-08-02,0904629910,ngo.anh.tuan218@outlook.com,ngo.anh.tuan@vingroup.net,"367 Hoàng Văn Thụ, Xã Thủy Thanh, TX. Hương Thủy, Thừa Thiên Huế",Marketing,Trưởng phòng,43500000,5639056248,Techcombank,001386656402,3593419999,2013-04-04,Thử việc,Hải Phòng,EMP-559204,2022-02-21
EMP-605333,077393022362,Bùi Anh Xuân,1993-06-01,0794515398,bui.anh.xuan689@gmail.com,bui.anh.xuan@mbbank.com.vn,"23 Nguyễn Trãi, Phường Dư Hàng, Quận Lê Chân, Hải Phòng",Công nghệ thông tin,Trưởng phòng,29000000,3992452403,Techcombank,077393022362,2596408868,2021-07-03,Cộng tác viên,Bắc Ninh,EMP-155715,2022-03-20
EMP-196304,054373087825,Vũ Hữu Long,1973-11-29,0866948153,vu.huu.long311@outlook.com,vu.huu.long@masan.com.vn,"261 Võ Thị Sáu, Phường Cộng Hòa, TP. Chí Linh, Hải Dương",Marketing,Trưởng phòng,27000000,28100437777,VPBank,054373087825,8325592059,2019-08-07,Thời vụ,Nghệ An,EMP-228366,2022-09-14
EMP-818299,020166278087,Đặng Văn Hùng,1966-07-25,0328672782,dang.van.hung789@protonmail.com,dang.van.hung@vingroup.net,"303 Trần Phú, Phường Hố Nai, TP. Biên Hòa, Đồng Nai",Kinh doanh,Giám đốc,4000000,2431581520132132,MB Bank,020166278087,3557829430,2017-10-11,Chính thức,Kiên Giang,EMP-898721,2022-04-29
EMP-141624,092271832870,Dương Anh Yến,1971-07-01,0331453031,duong.anh.yen279@protonmail.com,duong.anh.yen@techcombank.com.vn,"55 Nguyễn Văn Cừ, Xã Đồng Lạc, Huyện Nam Sách, Hải Dương",Nhân sự,Giám đốc,44500000,3731502431105187,Techcombank,092271832870,4190940361,2016-11-04,Chính thức,Nghệ An,EMP-206177,2022-08-08
EMP-732582,033373653761,Vũ Hữu Sơn,1973-11-30,0854914951,vu.huu.son269@hotmail.com,vu.huu.son@vnpt.vn,"478 Cách Mạng Tháng 8, Xã Vĩnh Lộc A, Huyện Bình Chánh, TP. Hồ Chí Minh",Chăm sóc khách hàng,Thực tập sinh,30000000,8704604378,VPBank,033373653761,2632595732,2012-11-20,Thử việc,Ninh Bình,EMP-871973,2023-03-26
EMP-255392,051090595773,Vũ Thành Quân,1990-12-07,0931847212,vu.thanh.quan796@outlook.com,vu.thanh.quan@fpt.com.vn,"42 Phạm Văn Đồng, Phường Phùng Chí Kiên, TX. Mỹ Hào, Hưng Yên",Chăm sóc khách hàng,Chuyên viên,39000000,6713803550395,Techcombank,051090595773,8604208011,2017-06-09,Cộng tác viên,Bình Dương,EMP-656514,2023-10-26
EMP-119584,030261558748,Phan Văn Phúc,1961-10-25,0771732281,phan.van.phuc304@protonmail.com,phan.van.phuc@techcombank.com.vn,"181 Hoàng Văn Thụ, Phường Bình Thủy, Quận Bình Thủy, Cần Thơ",Kỹ thuật,Chuyên viên,49500000,1463547464,VietinBank,030261558748,3864460759,2021-06-21,Thời vụ,Nghệ An,EMP-549599,2022-10-23
EMP-870973,040303669789,Hồ Thành Hùng,2003-08-09,0986039440,ho.thanh.hung42@protonmail.com,ho.thanh.hung@masan.com.vn,"165 Hoàng Diệu, Phường 1, Quận Bình Thạnh, TP. Hồ Chí Minh",Mua hàng,Phó phòng,30000000,7137337248839,MB Bank,040303669789,3931892202,2019-06-04,Thử việc,Đồng Nai,EMP-217736,2022-06-27
EMP-152332,060260432904,Đỗ Xuân Giang,1960-04-28,0761943029,do.xuan.giang182@yahoo.com,do.xuan.giang@mbbank.com.vn,"77 Điện Biên Phủ, Phường Hoàng Văn Thụ, TP. Thái Nguyên, Thái Nguyên",Vận hành,Phó phòng,6000000,11181229801274,VPBank,060260432904,1264115211,2018-07-12,Thời vụ,Kiên Giang,EMP-646044,2024-01-26
EMP-946953,084261700276,Đỗ Xuân Lan,1961-10-25,0794263945,do.xuan.lan153@gmail.com,do.xuan.lan@masan.com.vn,"254 Nam Kỳ Khởi Nghĩa, Phường Hòa Hải, Quận Ngũ Hành Sơn, Đà Nẵng",Kinh doanh,Chuyên viên,14000000,1807207582966,Sacombank,084261700276,8195738027,2019-09-26,Chính thức,Hải Dương,EMP-668706,2023-10-25
EMP-156991,020198374944,Huỳnh Thành Quân,1998-10-01,0863872626,huynh.thanh.quan105@gmail.com,huynh.thanh.quan@mbbank.com.vn,"48 Cách Mạng Tháng 8, Xã Hòa Điền, Huyện Kiên Lương, Kiên Giang",Công nghệ thông tin,Giám đốc,31500000,1718635270161,ACB,020198374944,1805118755,2012-03-25,Chính thức,Đà Nẵng,EMP-761997,2023-05-01
EMP-351218,083381031626,Hoàng Văn Hà,1981-06-18,0931153802,hoang.van.ha423@gmail.com,hoang.van.ha@viettel.com.vn,"337 Nguyễn Văn Cừ, Phường Dương Đông, TP. Phú Quốc, Kiên Giang",Kinh doanh,Giám đốc,37000000,249838374,ACB,083381031626,2794437166,2022-07-19,Chính thức,Hải Phòng,EMP-144790,2022-11-25
EMP-260071,033379978336,Phan Quốc Tuấn,1979-07-23,0911610130,phan.quoc.tuan333@yahoo.com,phan.quoc.tuan@vingroup.net,"380 Lê Văn Sỹ, Phường Quang Trung, TP. Thái Nguyên, Thái Nguyên",Công nghệ thông tin,Giám đốc,45500000,3000499618123782,MB Bank,033379978336,3235527512,2023-05-21,Cộng tác viên,Hải Dương,EMP-253528,2024-07-07
EMP-394276,001361193772,Trần Minh Tâm,1961-11-26,0892109919,tran.minh.tam608@hotmail.com,tran.minh.tam@vnpt.vn,"337 Lê Lợi, Phường Thủy Dương, TX. Hương Thủy, Thừa Thiên Huế",Công nghệ thông tin,Trưởng phòng,22500000,7012082088520330,MB Bank,001361193772,9515709878,2012-06-03,Thời vụ,Ninh Bình,EMP-161722,2022-10-05
EMP-619344,075260417750,Hoàng Thùy Long,1960-02-09,0986140304,hoang.thuy.long525@yahoo.com,hoang.thuy.long@masan.com.vn,"202 Cách Mạng Tháng 8, Phường Nam Hòa, TX. Quảng Yên, Quảng Ninh",Kinh doanh,Phó phòng,28000000,48280897735175,Agribank,075260417750,2749399245,2014-06-26,Cộng tác viên,Quảng Ninh,EMP-788598,2022-06-12
EMP-723835,091360305340,Trần Bảo Long,1960-04-18,0707331010,tran.bao.long316@protonmail.com,tran.bao.long@techcombank.com.vn,"419 Hai Bà Trưng, Phường Hòa Hiệp Nam, Quận Liên Chiểu, Đà Nẵng",Mua hàng,Thực tập sinh,14000000,032739592,MB Bank,091360305340,4858267894,2018-07-05,Thử việc,Bắc Ninh,EMP-591930,2022-10-18
EMP-804995,035293703260,Vũ Ngọc Long,1993-10-08,0904205166,vu.ngoc.long146@gmail.com,vu.ngoc.long@masan.com.vn,"30 Đinh Tiên Hoàng, Xã Hương Vinh, TX. Hương Trà, Thừa Thiên Huế",Nhân sự,Phó phòng,32000000,271800132464,VPBank,035293703260,1365276143,2016-11-07,Chính thức,Đồng Nai,EMP-593445,2022-03-13
EMP-411683,042101259047,Hồ Thị Dũng,2001-10-18,0336780692,ho.thi.dung783@yahoo.com,ho.thi.dung@vnpt.vn,"302 Hai Bà Trưng, Phường Lam Sơn, TP. Thanh Hóa, Thanh Hóa",Marketing,Phó phòng,36500000,928103332292275,Vietcombank,042101259047,7093995326,2020-02-29,Cộng tác viên,Bình Dương,EMP-990106,2023-08-20
EMP-178387,094298077547,Phan Bảo Châu,1998-09-02,0976468016,phan.bao.chau151@outlook.com,phan.bao.chau@vingroup.net,"225 Lê Lợi, Xã Tam Giang, Huyện Yên Phong, Bắc Ninh",Nhân sự,Chuyên viên,17500000,147093038,Techcombank,094298077547,5288083912,2018-09-25,Thử việc,Nghệ An,EMP-445803,2023-07-09
EMP-280214,031087478354,Nguyễn Anh Quân,1987-07-18,0891416767,nguyen.anh.quan568@hotmail.com,nguyen.anh.quan@masan.com.vn,"377 Nguyễn Trãi, Xã Đồi 61, Huyện Trảng Bom, Đồng Nai",Pháp lý,Giám đốc,32000000,6761554172777,BIDV,031087478354,2066141764,2019-09-24,Thử việc,Kiên Giang,EMP-609087,2023-04-04
EMP-644810,096064812497,Bùi Đức Tuấn,1964-10-16,0588817031,bui.duc.tuan719@protonmail.com,bui.duc.tuan@fpt.com.vn,"139 Phan Đình Phùng, Xã Ninh Hiệp, Huyện Gia Lâm, Hà Nội",Công nghệ thông tin,Thực tập sinh,7500000,23112500926,Techcombank,096064812497,7218593722,2012-06-12,Thử việc,Hưng Yên,EMP-563598,2024-08-29
EMP-855320,094181842665,Huỳnh Đức Tâm,1981-03-30,0962321421,huynh.duc.tam649@hotmail.com,huynh.duc.tam@fpt.com.vn,"351 Võ Thị Sáu, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Kinh doanh,Trưởng phòng,26000000,392326989,TPBank,094181842665,2048003925,2011-11-17,Chính thức,Hải Dương,EMP-647186,2022-12-01
EMP-302924,035086313814,Đỗ Phương Nga,1986-04-11,0796903047,do.phuong.nga464@gmail.com,do.phuong.nga@techcombank.com.vn,"25 Cách Mạng Tháng 8, Xã Diễn Kỷ, Huyện Diễn Châu, Nghệ An",Vận hành,Phó phòng,35000000,276884738538208,Agribank,035086313814,1365921338,2023-11-29,Chính thức,Bình Dương,EMP-437439,2022-10-13
EMP-882451,020264820470,Huỳnh Đức Lan,1964-07-09,0589952604,huynh.duc.lan883@protonmail.com,huynh.duc.lan@vnpt.vn,"417 Nguyễn Văn Cừ, Phường Lái Thiêu, Huyện Thuận An, Bình Dương",Mua hàng,Trưởng phòng,40500000,736411085725692,MB Bank,020264820470,4498514510,2016-11-14,Chính thức,Đà Nẵng,EMP-496140,2023-11-01
EMP-491963,096389138685,Phan Hữu Bình,1989-11-07,0375172980,phan.huu.binh75@gmail.com,phan.huu.binh@viettel.com.vn,"80 Bà Triệu, Xã Hàm Ninh, TP. Phú Quốc, Kiên Giang",Vận hành,Trưởng phòng,36500000,22830081576899,MB Bank,096389138685,3303334560,2018-03-30,Cộng tác viên,Hải Dương,EMP-552435,2023-04-10
EMP-205635,011373870197,Hồ Thùy Dũng,1973-08-04,0852608064,ho.thuy.dung622@hotmail.com,ho.thuy.dung@vingroup.net,"159 Phan Đình Phùng, Xã Bình An, Huyện Kiên Lương, Kiên Giang",Pháp lý,Thực tập sinh,26000000,668397697621,VietinBank,011373870197,3777733597,2014-12-12,Cộng tác viên,Cần Thơ,EMP-506825,2024-05-12
EMP-863191,015371277533,Bùi Thị Mai,1971-08-30,0889806848,bui.thi.mai853@gmail.com,bui.thi.mai@viettel.com.vn,"426 Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TP. Hồ Chí Minh",Kỹ thuật,Trưởng phòng,41500000,5421693052,ACB,015371277533,6390353836,2021-09-12,Thử việc,TP. Hồ Chí Minh,EMP-279027,2022-11-09
EMP-763981,079379448529,Dương Minh Giang,1979-08-05,0977932995,duong.minh.giang233@yahoo.com,duong.minh.giang@fpt.com.vn,"215 Cách Mạng Tháng 8, Phường Sao Đỏ, TP. Chí Linh, Hải Dương",Mua hàng,Phó phòng,36500000,7553908324,Sacombank,079379448529,9440175536,2014-03-08,Chính thức,Thái Nguyên,EMP-315986,2022-02-17
